text,IsHAB_AIDE_SOC
"This establishment is a EHPAD located in DAROIS, COTE-D'OR. Its legal status is Privé commercial. It is classified as: EHPAD. It has a capacity of 80 places. It offers complete accommodation, temporary accommodation, an Alzheimer specialized unit. It does not have APL housing support. Its minimum price is 2572.5 euros. The median minimum price in its department is 2164.35 euros. Its price is above the department median price. Its price is close to the department median. It has 6 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in ATHEE, COTE-D'OR. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 97 places. It offers complete accommodation. It has APL housing support. Its minimum price is 1825.8 euros. The median minimum price in its department is 2164.35 euros. Its price is below the department median price. Its price is slightly lower than the department median. It has 7 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in DIJON, COTE-D'OR. Its legal status is Public. It is classified as: EHPAD. It has a capacity of 59 places. It offers complete accommodation. It does not have APL housing support. Its minimum price is 1956.0 euros. The median minimum price in its department is 2164.35 euros. Its price is below the department median price. Its price is slightly lower than the department median. It has 4 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in FONTAINE LES DIJON, COTE-D'OR. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 81 places. It offers complete accommodation, temporary accommodation. It has APL housing support. Its minimum price is 2178.0 euros. The median minimum price in its department is 2164.35 euros. Its price is above the department median price. Its price is close to the department median. It has 11 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in HAUTEVILLE LES DIJON, COTE-D'OR. Its legal status is Privé commercial. It is classified as: EHPAD. It has a capacity of 62 places. It offers complete accommodation, an Alzheimer specialized unit. It does not have APL housing support. Its minimum price is 2664.9 euros. The median minimum price in its department is 2164.35 euros. Its price is above the department median price. Its price is much higher than the department median. It has 7 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in SANTENAY, COTE-D'OR. Its legal status is Privé commercial. It is classified as: EHPAD. It has a capacity of 75 places. It offers complete accommodation, an Alzheimer specialized unit. It does not have APL housing support. Its minimum price is 2742.9 euros. The median minimum price in its department is 2164.35 euros. Its price is above the department median price. Its price is much higher than the department median. It has 8 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in SOMBERNON, COTE-D'OR. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 64 places. It offers complete accommodation, temporary accommodation. It does not have APL housing support. Its minimum price is 2107.5 euros. The median minimum price in its department is 2164.35 euros. Its price is below the department median price. Its price is slightly lower than the department median. It has 9 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in FLEUREY SUR OUCHE, COTE-D'OR. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 69 places. It offers complete accommodation, temporary accommodation, day care, an Alzheimer specialized unit, an adapted care and activity center. It has APL housing support. Its minimum price is 2341.5 euros. The median minimum price in its department is 2164.35 euros. Its price is above the department median price. Its price is close to the department median. It has 7 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in MESSIGNY ET VANTOUX, COTE-D'OR. Its legal status is Privé commercial. It is classified as: EHPAD. It has a capacity of 98 places. It offers complete accommodation, day care, an Alzheimer specialized unit. It does not have APL housing support. Its minimum price is 2985.9 euros. The median minimum price in its department is 2164.35 euros. Its price is above the department median price. Its price is much higher than the department median. It has 5 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in CHEVIGNY ST SAUVEUR, COTE-D'OR. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 68 places. It offers complete accommodation, temporary accommodation, an Alzheimer specialized unit, an adapted care and activity center. It has APL housing support. Its minimum price is 2561.1 euros. The median minimum price in its department is 2164.35 euros. Its price is above the department median price. Its price is close to the department median. It has 6 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in SANTENAY, COTE-D'OR. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 80 places. It offers complete accommodation, temporary accommodation. It does not have APL housing support. Its minimum price is 2356.5 euros. The median minimum price in its department is 2164.35 euros. Its price is above the department median price. Its price is close to the department median. It has 5 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
